Kpx,Kpa,Kda,MaxAngle, Overshoot, J
93.915516,100.000000,2.000000,22.104901,17.430868,87.890703
0.000000,85.631442,0.000000,2.128083,0.000000,3576.938354
100.000000,82.637600,1.513303,22.104901,17.842932,88.727376
100.000000,50.033690,2.000000,22.104901,18.240371,89.216009
66.976837,11.423259,2.000000,22.104901,9.082304,52.666928
48.985461,100.000000,0.776504,22.104901,19.431331,71.875414
37.224592,0.000000,1.665397,4.986197,0.000000,3336.332545
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
100.000000,0.000000,2.000000,6.130599,0.000000,3194.837068
48.453104,0.000000,2.000000,4.986197,0.000000,3267.993734
81.201562,95.801240,2.000000,22.104901,18.486190,82.934909
20.470755,100.000000,0.000000,16.785560,25.676349,66.835688
16.244764,0.000000,1.788718,3.889806,0.000000,3152.315218
76.269659,60.418407,0.000000,22.104901,17.461442,78.610953
83.968439,59.746926,0.408110,22.104901,18.205313,84.424498
41.644648,81.309355,0.427200,22.104901,16.812702,68.539228
41.772546,42.326729,0.070988,22.104901,17.087665,69.901894
100.000000,72.421966,0.000000,22.104901,15.331388,81.200136
0.000000,0.000000,1.519469,0.615606,0.000000,3628.561759
100.000000,81.153066,0.000000,22.104901,15.294705,81.739134
100.000000,0.000000,1.407087,6.130599,0.000000,3253.902436
81.421626,100.000000,0.743784,22.104901,18.573024,85.016371
0.000000,8.507372,1.755744,0.631277,0.000000,3629.399373
0.000000,0.237066,1.492205,0.619046,0.000000,3627.762451
59.752901,0.000000,1.626553,4.986197,0.000000,3308.850459
73.578722,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,23.718321,0.000000,2.727120,0.000000,3677.422537
71.051244,44.695399,0.795902,22.104901,19.451345,80.308327
0.000000,100.000000,1.424439,1.412711,0.000000,3626.641292
59.336128,100.000000,1.436780,22.104901,17.643842,72.419040
49.313971,0.000000,1.216685,4.986197,0.000000,3101.826950
100.000000,78.709073,2.000000,22.104901,17.103124,87.859412
100.000000,0.000000,1.662234,6.130599,0.000000,3212.710770
100.000000,0.000000,2.000000,6.130599,0.000000,3194.837068
100.000000,97.460819,1.889755,22.104901,17.242184,89.048840
0.000000,100.000000,0.330954,2.105879,0.000000,3578.043820
58.653484,36.889723,0.000000,22.104901,16.431032,75.335401
0.000000,100.000000,1.662308,1.412450,0.000000,3627.070087
56.108677,100.000000,1.068864,22.104901,18.643878,74.941773
92.915029,100.000000,0.227420,22.104901,16.265442,82.394516
8.895561,81.429316,1.345242,8.476789,49.165090,80.507389
45.115037,24.632253,1.046027,22.104901,18.560661,66.109157
45.474033,89.213039,1.548747,22.104901,18.874924,70.352212
68.070106,23.406213,0.915054,22.104901,17.363746,71.523036
35.694656,14.795278,0.584199,21.826824,20.113560,61.399892
32.368282,0.000000,0.195389,4.402899,0.000000,3098.689472
0.000000,13.464744,0.034432,2.257092,0.000000,3684.450397
66.574164,0.000000,0.553677,4.986197,0.000000,3156.203979
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
97.052090,0.000000,0.166962,6.130599,0.000000,3175.549433
88.564668,74.324779,1.863955,22.104901,18.024295,80.250142
100.000000,49.879313,1.576039,22.104901,17.753422,88.779184
0.000000,0.000000,0.840535,0.768941,0.000000,3625.622373
0.000000,21.766227,0.069345,1.686007,0.000000,3605.647444
31.940154,98.770849,0.469577,21.827432,22.270160,68.858787
0.080139,7.880946,0.000000,2.556280,0.000000,1969.784006
0.000000,0.000000,0.992335,0.783293,0.000000,3626.238731
0.000000,22.654738,1.980847,0.649568,0.000000,3630.322941
0.000000,1.965278,1.649079,0.622727,0.000000,3628.968935
2.890763,31.989131,0.000000,4.500607,15.487790,92.044704
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
23.828172,87.186337,0.145904,18.430854,24.245495,65.276668
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
77.596221,35.373068,1.738631,22.104901,16.771699,73.413212
42.133694,26.123337,0.989067,22.104901,18.098261,64.311559
40.944417,54.097884,0.000000,22.104901,16.877296,71.191681
0.000000,13.823470,0.344360,1.059567,0.000000,3622.743426
100.000000,73.014238,0.421670,22.104901,17.662618,88.397718
100.000000,0.000000,0.401249,6.130599,0.000000,3164.168876
85.879440,0.000000,0.000000,0.055351,0.000000,3608.188443
2.723409,0.000000,0.016460,1.051397,0.000000,3537.798168
0.000000,0.000000,2.000000,0.633945,0.000000,3629.533847
99.441298,37.358621,0.000000,22.104901,15.526773,82.342187
70.436651,29.882675,0.433554,22.104901,18.909532,83.348276
0.000000,75.119325,0.000000,2.136636,0.000000,3576.562514
0.000000,56.531998,0.000000,2.753866,0.000000,3709.670789
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
19.386616,88.175586,0.381120,15.912678,25.464184,66.592845
27.873052,10.098551,0.193225,19.135796,23.241870,64.756939
92.328078,5.415414,0.000000,22.104901,15.867343,81.698693
16.024945,12.750997,0.179740,13.002718,24.900794,62.651910
0.000000,4.855025,0.281963,0.858031,0.000000,3621.352447
91.307877,0.000000,0.111689,5.950948,0.000000,3167.477968
0.000000,1.943472,0.083701,0.733202,0.000000,3654.223178
91.407034,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,22.425443,0.489383,1.340346,0.000000,3643.765421
15.249498,0.000000,0.038248,3.529051,0.000000,3303.376474
29.273232,3.956166,0.807057,12.680549,2.930391,39.599314
0.000000,7.791040,1.588384,0.624736,0.000000,3629.069958
93.920109,0.297904,0.994731,6.130599,0.000000,260.923059
100.000000,0.479296,0.585733,10.807243,0.000000,76.978420
17.143668,92.653048,1.292523,14.009564,23.651870,60.007943
44.874051,0.000000,0.658003,4.986197,0.000000,3056.720547
74.950387,12.439043,1.413002,22.104901,13.108121,59.287206
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
60.078362,0.000000,0.992447,4.986197,0.000000,3273.782885
57.259601,35.779108,0.000000,22.104901,17.212998,74.243342
97.782616,4.519141,1.006185,22.104901,7.935823,57.034862
47.785984,0.000000,0.124478,4.986197,0.000000,3116.317876
29.313936,21.456131,0.000000,21.212890,23.865446,71.228968
63.164579,89.121440,0.681784,22.104901,17.948317,79.177348
0.000000,18.415136,0.026439,2.260193,0.000000,3576.185558
87.201873,7.915679,0.000000,22.104901,16.973316,80.845968
79.705949,31.468914,0.000000,22.104901,18.162345,81.881800
16.485651,0.000000,0.000000,0.055351,0.000000,3608.188443
18.220509,53.508550,1.989267,12.582727,26.089657,59.617374
50.662180,0.000000,1.363153,4.986197,0.000000,2756.192600
100.000000,0.000000,0.482333,6.130599,0.000000,3162.794402
72.638073,0.000000,0.000000,0.055351,0.000000,3608.188443
9.671222,0.000000,0.000000,0.055351,0.000000,3608.188443
60.801637,26.246746,0.093192,22.104901,18.570012,76.029385
5.743834,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
28.503021,0.000000,0.440310,3.872578,0.000000,3220.176721
100.000000,27.848418,0.372785,22.104901,17.713077,90.475217
16.229309,0.000000,0.000000,0.055351,0.000000,3608.188443
36.643815,30.305461,0.485077,22.104901,18.831913,67.094381
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
81.545217,100.000000,0.000000,22.104901,17.013858,82.634817
0.000000,25.291226,0.368603,1.382324,0.000000,3589.438241
0.000000,85.304910,0.000000,2.128349,0.000000,3576.926680
40.206542,52.375372,1.639951,22.104901,17.038278,64.440290
15.930302,49.563608,0.912889,12.548948,30.237442,64.758044
43.992669,79.513924,0.391740,22.104901,17.245488,68.599092
28.098646,0.000000,2.000000,3.872578,0.000000,3244.637311
64.751476,50.709439,1.380142,22.104901,18.724800,75.280281
62.213124,0.000000,0.000000,0.055351,0.000000,3608.188443
16.200052,8.852167,0.000000,14.428360,23.927083,67.795201
3.641136,0.000000,0.265598,1.820952,0.000000,3384.150962
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,100.000000,0.000000,2.116392,0.000000,3577.452106
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
25.102078,0.000000,0.000000,0.055351,0.000000,3608.188443
100.000000,0.000000,1.797933,6.130599,0.000000,3257.707741
41.249692,0.000000,1.497915,4.986197,0.000000,3036.608939
15.089853,37.902154,0.000000,14.009564,21.067656,64.733320
76.664547,15.418665,0.827938,22.104901,16.602055,70.624212
0.000000,100.000000,0.832408,2.108357,0.000000,3708.039506
77.039756,0.000000,0.000000,0.055351,0.000000,3608.188443
5.719159,0.000000,0.034565,2.364360,0.000000,3403.580447
100.000000,19.777910,0.000000,22.104901,15.552573,81.516078
88.772785,14.867837,0.151109,22.104901,18.171452,87.917944
92.920070,29.613998,0.000000,22.104901,16.165526,83.338967
80.626141,0.000000,1.673338,6.130599,0.000000,3064.127016
18.047148,66.386937,0.163982,14.986921,23.273021,65.434503
2.212701,0.000000,0.014349,0.779471,0.000000,3558.116063
0.000000,92.605204,0.000000,2.122409,0.000000,3577.187699
35.428527,7.833375,0.000000,22.104901,16.888330,70.006603
82.904908,0.000000,0.376156,6.130599,0.000000,3025.238558
100.000000,0.000000,0.312929,6.130599,0.000000,3186.420664
2.107622,16.543747,0.000000,4.033103,8.512467,91.023650
7.475538,18.748183,0.185440,7.286218,53.122321,88.166638
64.590761,0.000000,0.119498,5.218421,0.000000,3126.488711
17.654074,0.000000,0.020046,3.727500,0.000000,3354.033272
91.775047,0.000000,0.572849,6.130599,0.000000,3108.735029
0.000000,19.248750,0.140763,1.752288,0.000000,3626.957706
46.335085,11.004824,0.828640,22.104901,16.214036,59.220031
100.000000,11.958771,1.789303,22.104901,10.873461,57.078724
38.100383,0.333261,0.505849,4.986197,0.000000,150.308328
0.000000,0.000000,0.460836,0.627517,0.000000,3600.664674
15.515734,78.363194,0.000000,14.009564,22.253321,65.788180
74.566866,100.000000,0.000000,22.104901,17.864180,80.258237
100.000000,16.933660,0.000000,22.104901,15.564523,81.680062
49.356717,0.000000,0.000000,0.055351,0.000000,3608.188443
100.000000,11.214909,2.000000,22.104901,10.145051,59.509179
69.469306,19.875358,2.000000,22.104901,13.215463,60.216809
100.000000,0.000000,0.669436,6.130599,0.000000,3262.150720
44.235770,91.868176,0.000000,22.104901,16.476247,70.814920
11.914164,27.057149,0.457471,9.617189,36.223582,68.663635
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
100.000000,32.197470,0.000000,22.104901,15.500392,80.279372
70.654889,23.272349,0.025422,22.104901,17.555227,78.381339
36.539682,1.826814,1.556924,6.824792,0.000000,73.520004
34.619866,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,1.084563,0.641906,0.000000,3611.784932
42.389823,21.097042,0.000000,22.104901,17.798506,74.336410
46.008957,29.601548,1.002400,22.104901,18.306027,64.983295
50.333422,0.000000,0.000000,0.055351,0.000000,3608.188443
3.907677,0.000000,0.017888,1.550851,0.000000,3502.100148
87.792778,13.871354,0.000000,22.104901,17.315838,83.647864
0.000000,0.000000,0.007228,0.059326,0.000000,3608.155774
0.697291,0.000000,0.005807,0.141384,0.000000,3601.761788
0.000000,1.577070,0.046430,0.152557,0.000000,3605.131329
65.853262,43.586231,0.444965,22.104901,18.246494,76.105386
34.081549,0.000000,0.000000,0.055351,0.000000,3608.188443
50.157385,46.823180,0.224885,22.104901,18.432482,72.953027
0.099296,0.000000,0.020358,0.061473,0.000000,3604.831589
81.385717,0.000000,0.058130,5.608221,0.000000,3198.461854
100.000000,4.155866,0.058691,22.104901,19.325370,97.926930
53.908514,0.000000,0.381073,4.986197,0.000000,3153.566519
92.480842,100.000000,1.309117,22.104901,18.110874,86.722918
20.659929,0.000000,1.492693,3.872578,0.000000,2973.806530
17.484819,0.000000,0.203614,3.866777,0.000000,3172.279005
84.554981,2.150910,0.000000,22.104901,17.675152,83.510586
100.000000,53.980794,0.058335,22.104901,15.520997,84.816594
52.209923,0.000000,0.001882,3.544599,0.000000,3475.513793
90.884537,8.075657,0.477833,22.104901,16.599161,73.920501
19.634772,7.797517,0.929159,10.618566,14.183300,44.182653
95.276077,0.000000,0.010789,6.079130,0.000000,3294.075706
87.843513,47.398495,0.378946,22.104901,18.591673,88.516225
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,51.277400,1.084839,1.314050,0.000000,3656.085871
39.945399,0.989988,1.032643,6.321852,0.000000,79.474874
99.193707,38.331938,0.145840,22.104901,17.338631,86.311420
0.000000,0.000000,0.249323,0.797963,0.000000,3745.542744
6.123607,0.000000,0.366400,2.593252,0.000000,3338.148147
79.179181,0.000000,0.000000,0.055351,0.000000,3608.188443
1.380235,0.000000,0.016773,0.544503,0.000000,3571.478462
13.783204,37.623625,0.051198,13.002718,30.802051,69.478171
65.325617,47.487292,0.502308,22.104901,17.956591,75.918522
69.340399,23.690124,1.304941,22.104901,17.394161,69.787351
0.000000,7.938165,2.000000,0.639661,0.000000,3629.822090
32.235161,53.278716,0.597183,21.622634,20.291917,66.214569
4.646671,0.000000,0.030134,2.101729,0.000000,3435.399804
13.718852,0.000000,0.536207,3.251453,0.000000,3429.921735
46.791017,0.000000,0.304845,4.986197,0.000000,3173.389422
52.938429,0.705556,1.055204,6.195542,0.000000,103.399533
50.395320,100.000000,0.489686,22.104901,18.086401,72.881112
13.548568,12.611751,0.353325,9.840087,26.129641,58.899397
0.000000,100.000000,0.390036,2.104434,0.000000,3578.149458
84.286423,61.782178,0.733992,22.104901,18.582521,86.233509
35.662986,0.000000,0.014022,4.697918,0.000000,3328.879073
100.000000,4.962697,0.427342,22.104901,15.542900,73.579921
68.563314,44.463821,0.086268,22.104901,17.297331,79.129082
25.442046,10.065078,1.415411,12.423097,6.353598,42.756070
0.000000,100.000000,0.890401,1.685326,0.000000,3647.868842
0.000000,0.288068,0.166564,0.586675,0.000000,3607.365241
24.551982,100.000000,0.489573,18.430854,26.080847,67.652412
5.761828,0.000000,1.012040,2.774933,0.000000,2971.089496
1.076133,81.956511,0.528279,2.740162,5.464069,123.700092
89.903807,0.000000,1.213667,6.130599,0.000000,3216.800270
0.000000,0.000000,0.017080,0.061600,0.000000,3608.124193
39.159724,25.855415,0.701757,22.104901,18.600853,65.048003
0.000000,41.840681,0.679251,1.424193,0.000000,3666.073201
34.810940,7.076238,0.547675,17.590923,15.706953,53.474181
0.000000,60.857695,0.730856,1.357534,0.000000,3595.849687
19.722955,0.000000,1.796577,3.872578,0.000000,2931.947033
3.559401,0.000000,0.024456,1.669883,0.000000,3480.577034
0.000000,16.382892,0.787205,1.070613,0.000000,3618.614413
93.917107,29.797451,0.660115,22.104901,17.227214,85.231399
0.000000,0.000000,1.134444,0.892733,0.000000,3603.093402
25.551485,0.000000,0.002213,2.150736,0.000000,3524.219184
10.008222,20.005304,0.000000,10.742832,27.974603,73.236183
8.533612,27.142170,0.098776,8.476789,53.108391,83.364477
0.000000,100.000000,0.433002,2.103383,0.000000,3578.226282
0.000000,0.000000,0.001825,0.055738,0.000000,3608.189783
0.000000,0.000000,0.037564,0.068394,0.000000,3608.201189
63.383867,0.348970,1.167764,6.130599,0.000000,455.236748
0.189172,0.000000,0.014434,0.081060,0.000000,3603.762835
1.464311,0.000000,0.012194,0.462624,0.000000,3579.872379
0.283400,0.965876,0.000000,0.383023,0.000000,546.325865
0.000000,48.119330,0.247671,2.204321,0.000000,3686.055015
4.903564,0.000000,0.014452,1.675128,0.000000,3501.113203
77.280187,43.736234,0.000000,22.104901,17.527689,79.667231
0.208522,0.000000,0.042751,0.153043,0.000000,3594.013098
72.347799,91.028768,0.137992,22.104901,17.753966,81.129396
59.127525,46.136652,1.496644,22.104901,18.921586,70.302113
52.530154,28.126721,1.846979,22.104901,16.573150,58.331387
100.000000,84.729004,0.050156,22.104901,15.367996,82.982851
5.156279,29.928750,0.000000,6.130599,25.986763,76.574465
0.000000,93.692723,0.219278,2.112603,0.000000,3577.618613
44.301977,77.045393,0.045785,22.104901,16.476247,70.749234
0.000000,27.082252,0.000000,2.659106,0.000000,3680.307229
0.000000,0.000000,0.008189,0.060066,0.000000,3608.146953
63.586178,0.000000,0.801824,4.986197,0.000000,3057.157518
22.318695,6.409380,1.213891,9.823110,3.022180,40.135909
4.462520,0.000000,0.017821,1.730520,0.000000,3490.189102
100.000000,0.000000,0.803438,6.130599,0.000000,3205.683108
16.689562,0.000000,0.010631,3.346955,0.000000,3415.326183
3.603346,0.000000,0.006633,0.715144,0.000000,3570.766366
4.221535,0.000000,0.010073,1.140947,0.000000,3541.677048
38.609543,86.097712,0.000000,22.104901,17.450827,70.023053
33.034534,0.843328,0.000000,21.623712,20.250426,57.095035
0.000000,0.000000,0.136536,0.216312,0.000000,3606.345542
100.000000,9.195239,0.000000,22.104901,15.388040,81.871684
100.000000,35.761781,0.038792,22.104901,15.059167,79.217370
29.984838,0.000000,0.000570,0.753054,0.000000,3584.680891
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
0.000000,22.786432,0.088788,1.665126,0.000000,3594.970808
0.000000,71.060309,0.455596,1.791493,0.000000,3583.977324
41.495760,0.000000,1.495637,4.986197,0.000000,3456.991418
27.136695,87.579626,0.000000,20.320214,25.941425,67.859520
79.070604,11.681966,1.276101,22.104901,13.612017,58.963138
1.467577,0.000000,0.024772,0.740074,0.000000,3550.651756
35.559268,50.639194,1.553562,22.104901,18.695856,64.454314
19.683911,10.698400,0.780516,12.053412,16.944405,49.014754
0.000000,21.785762,2.000000,0.649632,0.000000,3630.326175
0.000000,94.912080,0.495493,2.104343,0.000000,3578.156072
24.249811,0.000000,1.592540,3.872578,0.000000,2774.320374
71.957367,0.000000,0.060533,5.475433,0.000000,3180.081742
0.000000,100.000000,0.726419,1.889057,0.000000,3581.116081
61.733067,0.000000,0.000000,0.055351,0.000000,3608.188443
19.504061,5.808513,0.491024,11.474274,13.665657,46.035157
100.000000,46.737552,0.088415,22.104901,17.150961,84.879449
0.000000,6.212955,0.389770,0.923394,0.000000,3645.813254
68.017193,0.000000,0.182321,5.207231,0.000000,3150.414385
9.976263,1.821458,0.392562,5.063756,31.368431,54.736753
21.085517,0.000000,0.459914,3.872578,0.000000,2963.588415
2.665660,66.579922,0.830445,3.872578,18.834269,80.244722
86.048568,0.000000,0.665174,6.130599,0.000000,2977.163146
0.000000,1.292861,1.508382,0.617177,0.000000,3628.690236
3.362888,0.000000,0.034997,1.793720,0.000000,3451.231893
0.000000,42.045792,0.000000,2.875208,0.000000,3615.983211
99.637588,50.352818,0.000000,22.104901,15.466135,81.195410
0.000000,13.123310,0.746915,0.875810,0.000000,3638.887736
5.840919,26.369527,0.616996,4.986197,41.980471,79.778609
36.045055,8.674339,0.689464,18.044990,15.824827,52.706084
0.333021,0.000000,0.004316,0.075947,0.000000,3605.899428
88.675784,0.000000,0.493208,6.130599,0.000000,3320.307115
57.736614,11.003276,1.596935,22.104901,11.842661,55.631888
25.047323,76.901909,1.291010,17.643609,23.575506,64.513163
15.576265,0.000000,0.004648,2.225877,0.000000,3501.413969
17.007133,46.125152,0.289910,14.009564,24.526905,63.008592
0.000000,0.000000,1.044235,0.569947,0.000000,3618.439523
34.701689,0.000000,1.150745,4.986197,0.000000,2820.982082
100.000000,0.000000,0.008215,6.050268,0.000000,3307.341477
3.706025,1.069971,0.024819,3.813325,26.778813,67.049011
5.473496,0.000000,1.066322,2.391789,0.000000,3260.437210
0.862627,0.000000,0.023967,0.428213,0.000000,3575.198475
0.974208,0.085683,0.010247,0.463085,0.000000,1904.004868
0.595139,0.293562,0.000000,0.535661,0.000000,1008.187561
45.280645,14.474730,0.000000,22.104901,17.148971,71.471581
0.000000,0.126712,0.015407,0.062142,0.000000,3608.183805
69.156570,24.984753,0.470746,22.104901,18.682159,78.316352
1.710031,0.000000,0.026090,0.889200,0.000000,3537.822336
50.456996,100.000000,0.123952,22.104901,17.390498,72.275253
23.681108,36.409625,1.925041,14.009564,18.571864,53.002113
0.000000,68.101828,0.808053,1.372738,0.000000,3591.057309
0.000000,7.596233,0.000000,2.426097,0.000000,3726.884436
0.000000,34.178520,0.702057,1.331090,0.000000,3590.017944
17.007085,100.000000,0.348685,14.986921,25.793431,64.051202
58.816748,100.000000,2.000000,22.104901,19.488707,73.981544
69.966439,0.000000,0.012734,5.688729,0.000000,3296.034952
5.338712,0.000000,0.020583,2.111558,0.000000,3457.683870
0.000000,1.715857,1.112360,0.947009,0.000000,3602.079465
0.000000,0.000000,0.565764,0.835837,0.000000,3615.861346
0.000000,1.145722,0.020888,0.072241,0.000000,3605.596814
42.096622,22.960088,0.991851,22.104901,16.262461,61.693432
13.083751,0.000000,0.017134,3.236008,0.000000,3395.333731
9.284214,0.000000,0.014404,2.645333,0.000000,3441.369393
8.443405,0.000000,0.027574,2.768932,0.000000,3390.383480
38.649870,32.725880,0.893910,22.104901,17.711356,63.698360
30.834736,0.895166,0.293650,10.173690,0.720323,42.165214
0.209539,0.547958,0.077185,0.234220,0.000000,1543.912313
1.941350,16.110201,0.484494,2.666141,13.156815,83.415779
0.000000,100.000000,0.199044,2.109106,0.000000,3577.807973
0.000000,0.000000,0.005867,0.058072,0.000000,3608.170390
4.214619,0.000000,0.025793,1.933793,0.000000,3458.095591
10.094448,0.000000,0.098722,3.048991,0.000000,3156.223365
26.811964,0.000000,0.000000,0.055351,0.000000,3608.188443
28.054815,4.709296,0.632642,13.336433,8.012965,40.124662
39.683936,100.000000,0.659211,22.104901,18.505230,69.491700
100.000000,0.000000,0.976531,6.130599,0.000000,3114.371219
6.744138,0.000000,0.012259,1.999188,0.000000,3486.739224
31.182408,86.274769,2.000000,20.537472,22.487961,64.677968
0.000000,13.533973,0.698919,1.078086,0.000000,3610.240384
87.185300,20.374068,1.301799,22.104901,16.664866,73.377978
63.230355,45.568457,0.154509,22.104901,18.405546,77.231743
8.812851,19.787350,2.000000,6.002085,31.259755,55.815557
95.419236,3.345087,0.000000,22.104901,16.639240,83.730178
20.550534,31.101284,0.521858,15.107467,23.170492,60.591907
100.000000,0.000000,0.001394,4.489186,0.000000,3450.545222
0.000000,1.079139,1.593659,0.620093,0.000000,3628.836680
66.201823,39.601865,0.171778,22.104901,17.774145,78.202999
14.674441,0.000000,0.017101,3.410523,0.000000,3384.959987
50.102961,94.066788,0.691578,22.104901,18.249357,72.098498
49.150281,2.579924,0.890674,13.379529,1.146396,45.751589
0.000000,54.902003,0.000000,2.905468,0.000000,3963.191561
3.680659,100.000000,0.451201,4.986197,22.046279,77.908497
100.000000,25.890745,0.000000,22.104901,15.526890,78.870063
100.000000,11.699118,0.000000,22.104901,15.470636,82.957724
1.195703,0.801331,0.023225,1.346388,0.069045,100.482718
72.251506,0.000000,0.550827,5.136213,0.000000,3152.749596
11.056783,49.217412,2.000000,8.199545,30.660221,64.747392
70.730694,35.412512,0.365143,22.104901,19.415510,82.002938
38.797053,68.320246,0.000000,22.104901,17.200523,72.200378
32.625871,27.462558,0.000000,22.060149,22.594362,72.156678
0.000000,0.938291,0.000000,0.067584,0.000000,3606.058580
100.000000,20.778904,0.326077,22.104901,18.527844,92.253944
16.539661,0.000000,1.574659,3.872578,0.000000,3218.709668
41.747552,100.000000,0.025070,22.104901,16.115759,68.590540
0.000000,0.651500,0.004455,0.064949,0.000000,3607.099365
10.909134,14.365867,1.313953,6.864513,23.351707,52.647208
25.458657,0.252246,1.358152,3.872578,0.000000,1823.925035
96.455852,38.406448,2.000000,22.104901,16.726898,76.832173
75.608988,0.043349,0.000000,18.388781,0.001289,40.920095
5.496188,0.803858,0.001240,6.345025,23.799162,55.509739
1.149090,14.757323,0.235848,2.188815,5.448464,111.225956
2.048050,0.000000,0.029199,1.135022,0.000000,3514.412743
0.435095,0.179935,0.008106,0.296077,0.000000,1989.225128
1.382589,1.154013,0.021896,1.793289,10.141682,83.818689
62.432392,0.000000,0.173196,5.040636,0.000000,3137.259724
9.014878,0.050061,0.015880,3.307790,0.000000,251.243092
59.623272,19.839253,0.725725,22.104901,18.509344,70.816963
3.192883,0.637086,0.005969,3.464593,5.053486,57.496278
27.573386,0.000000,0.000000,0.055351,0.000000,3608.188443
2.267174,0.000000,0.539436,1.820952,0.000000,3405.429291
65.525027,88.749633,0.086354,22.104901,17.636624,77.131736
55.750616,0.000000,0.989417,4.986197,0.000000,3275.143061
1.378087,29.943342,1.005906,1.985390,6.614067,99.684350
24.035364,27.098007,0.372027,17.643609,24.993386,64.123007
64.653264,27.771905,0.000000,22.104901,17.721003,78.063994
100.000000,23.629856,1.098770,22.104901,17.246717,82.857496
1.879181,0.385764,0.029853,1.635119,0.000000,131.744562
0.398103,9.706748,1.595723,0.990724,0.000000,3566.809875
4.090522,7.666155,0.035251,4.986197,26.029285,79.034921
7.913858,0.192468,0.020368,4.216419,0.000000,66.593760
0.000000,81.462841,0.492563,1.810971,0.000000,3608.338388
25.184296,0.355371,0.003603,17.041935,12.334373,36.520298
7.727571,0.940346,0.017744,6.948608,36.782921,62.741739
2.809044,0.656791,0.044156,2.448635,3.337915,60.411582
24.233949,0.000000,1.453921,3.872578,0.000000,3122.979145
0.000000,0.594055,0.844239,0.818572,0.000000,3627.519825
0.440031,1.150712,0.011900,0.586169,0.000000,195.576004
0.000000,14.253644,0.850628,0.971250,0.000000,3622.938646
1.805970,64.381467,0.450146,2.817893,11.060537,97.120919
37.119670,0.000000,0.017346,4.762768,0.000000,3310.549257
7.493991,0.000000,0.049196,2.705639,0.000000,3339.915325
15.056893,2.969781,0.091064,10.733279,30.936710,65.535750
40.079151,0.000000,0.004814,4.106596,0.000000,3412.945854
0.000000,25.458265,0.000000,2.152414,0.000000,3615.692127
10.342398,75.133364,2.000000,8.476789,31.016130,62.926897
32.464461,81.421360,0.470382,21.978005,22.373561,66.785317
5.937859,1.070001,0.021916,5.578672,36.496153,67.536876
15.905377,11.105919,0.000000,14.009564,22.067257,64.872452
20.642301,5.532325,0.000000,16.918603,29.209049,69.879733
92.644366,14.978002,0.000000,22.104901,16.202954,83.632316
96.513969,8.080734,0.000000,22.104901,16.095063,83.889924
0.000000,37.703267,1.844119,1.256064,0.000000,3619.482938
72.654905,73.458131,0.041888,22.104901,16.913249,78.507056
52.458797,0.000000,0.000000,0.055351,0.000000,3608.188443
62.865151,0.341231,0.000933,22.104901,12.275790,47.143313
11.070514,0.000000,2.000000,2.817893,0.000000,3218.514672
17.632109,7.949337,0.119495,14.009564,24.489789,61.541622
36.067792,14.765015,0.000000,22.104901,17.503423,70.580174
0.000000,100.000000,1.310681,1.412836,0.000000,3626.436462
75.007436,2.108860,1.072435,12.884755,0.856570,51.344976
12.770417,100.000000,0.683344,11.871692,34.704821,69.374746
15.249122,0.000000,0.357950,3.689457,0.000000,3094.400914
18.019992,93.390095,0.288595,14.986921,25.007177,65.272790
0.000000,16.496819,0.190225,1.713433,0.000000,3531.587200
0.000000,1.682795,0.010276,0.117963,0.000000,3604.532507
74.922571,13.491407,1.400115,22.104901,13.643546,61.008021
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
81.669783,38.869661,0.004690,22.104901,17.013858,80.630729
66.416965,100.000000,0.229722,22.104901,17.499324,77.806347
14.758171,13.513388,0.385575,10.742832,26.399990,58.793221
19.929866,1.477997,0.009981,15.915890,28.664652,70.023819
61.629539,8.377638,0.177002,22.104901,19.357525,77.229477
0.000000,1.241633,0.660448,0.690589,0.000000,3611.702227
50.660848,0.000000,0.323900,4.986197,0.000000,3197.910714
15.733129,0.665603,0.025792,10.481209,20.299499,44.285372
4.578837,15.972088,1.356619,3.560669,11.246407,68.121156
