Cnt,Particle,Generation,Kpx,Kpa,Kda,MaxAngle, Overshoot, J
2094,64,30,11.947409,12.100103,0.085642,10.742832,29.461087,67.125203
2095,65,30,8.705359,0.347174,0,7.882837,3.214229,39.521752
2096,66,30,22.169819,14.675919,0.884543,13.990984,20.946328,51.395201
2097,67,30,8.961867,0.349349,0,8.12239,3.748728,39.061468
2098,68,30,8.714317,0.371349,0,8.077784,4.963691,39.368999
2099,69,30,9.101352,0.232961,0,6.917825,0.003906,48.606931
2100,0,31,8.851536,0.298628,0,7.571322,0.660989,41.092251
2101,1,31,19.221605,0.881911,0,15.980289,25.746721,52.933934
2102,2,31,40.987484,85.001278,1.364822,22.104901,18.641734,68.929014
2103,3,31,8.667347,0.360255,0.000062,7.94629,4.067958,39.457432
2104,4,31,6.585532,0.288867,0.008282,4.937113,0.002925,53.441762
2105,5,31,8.9978,0.325713,0,7.964954,2.200962,39.424469
2106,6,31,8.8067,0.341891,0,7.932792,3.00336,39.420199
2107,7,31,8.844814,0.344317,0,7.984283,3.221307,39.312578
2108,8,31,8.891871,0.342468,0,8.01156,3.161705,39.256324
2109,9,31,11.204985,11.793191,0.140697,9.617189,34.994812,70.21525
2110,10,31,9.040767,0.339246,0.000406,8.04591,3.125912,39.039324
2111,11,31,8.784306,0.341805,0,7.912426,2.966656,39.464272
2112,12,31,9.053782,0.340111,0.000373,8.069273,3.206424,39.005466
2113,13,31,8.396041,0.315354,0.000171,7.330027,0.989241,41.349856
2114,14,31,100,65.016994,0.407159,22.104901,17.662618,85.463205
2115,15,31,8.866188,0.341805,0,7.98445,3.07975,39.31191
2116,16,31,9.498002,0.30801,0.000139,8.196177,1.681303,38.98335
2117,17,31,9.020574,0.320685,0.000061,7.929199,1.919063,39.534146
2118,18,31,8.855342,0.346422,0,8.008554,3.382982,39.266924
2119,19,31,42.188421,36.255578,1.217144,22.104901,17.939375,64.914498
2120,20,31,8.799884,0.357804,0.000189,8.021255,4.096541,39.257392
2121,21,31,8.882741,0.341958,0,7.999911,3.113461,39.280013
2122,22,31,9.012132,0.340718,0.000081,8.088394,3.207739,39.072092
2123,23,31,4.562582,0,0.156892,2.1384,0,3288.800799
2124,24,31,8.82924,0.344023,0,7.968651,3.178252,39.344215
2125,25,31,8.87487,0.324342,0,7.846532,1.972112,39.730653
2126,26,31,8.871787,0.340409,0,7.978508,2.994155,39.325281
2127,27,31,9.142834,0.319978,0,8.036678,2.019436,39.301681
2128,28,31,8.839881,0.363723,0,8.129987,4.608155,39.184662
2129,29,31,31.231797,59.859036,2,19.761602,22.148348,61.66395
2130,30,31,25.157143,0.651038,1.024075,4.278863,0,243.451111
2131,31,31,8.832249,0.379346,0.000154,8.20447,5.76388,39.250399
2132,32,31,8.956165,0.339716,0,8.046516,3.063863,39.184863
2133,33,31,5.347563,58.508419,0.171273,6.130599,23.703539,77.837969
2134,34,31,8.826549,0.336609,0,7.908772,2.680744,39.488956
2135,35,31,8.858424,0.336268,0,7.93387,2.701382,39.433735
2136,36,31,8.674205,0.342092,0.000303,7.769365,2.81372,39.661395
2137,37,31,8.881135,0.341674,0,7.996428,3.091848,39.287181
2138,38,31,8.751703,0.377631,0,8.150832,5.499715,39.343584
2139,39,31,8.865857,0.349111,0,8.036812,3.587084,39.219502
2140,40,31,8.510505,0.391251,0,8.029294,6.093125,39.758447
2141,41,31,8.160595,0.3875,0.000259,7.661796,5.149485,40.227415
2142,42,31,8.515346,0.34485,0,7.69834,2.786751,39.938847
2143,43,31,8.328197,0.341446,0,7.508833,2.31675,40.434229
2144,44,31,9.874992,0.340788,0.000548,8.724507,4.428389,37.836717
2145,45,31,8.835348,0.34211,0,7.959684,3.057551,39.363198
2146,46,31,9.021487,0.335191,0,8.067372,2.847973,39.145982
2147,47,31,8.269071,0.289643,0.000164,6.969913,0.12512,43.899249
2148,48,31,8.636561,0.358706,0.000002,7.916748,3.911945,39.518814
2149,49,31,8.777897,0.351176,0.000394,7.916854,3.576051,39.339773
2150,50,31,29.996822,9.362368,0.921583,15.723854,10.109124,47.481419
2151,51,31,8.91333,0.34026,0.000442,7.93854,3.014286,39.245961
2152,52,31,7.916989,0.395463,0.000018,7.525914,5.275693,40.647502
2153,53,31,7.569227,65.302644,0.711869,7.286218,50.089225,83.158531
2154,54,31,9.165957,0.262246,0,7.369474,0.008959,43.712561
2155,55,31,10.05257,96.954118,0,10.742832,28.7636,71.208915
2156,56,31,12.421952,95.26765,0.521752,11.871692,32.657492,70.05725
2157,57,31,47.103131,38.168661,0.257169,22.104901,17.706645,71.625744
2158,58,31,75.566235,0.790325,0.630688,10.50369,0,59.284057
2159,59,31,8.854608,0.341869,0,7.974769,3.068058,39.331896
2160,60,31,26.69662,14.989671,1.688466,13.806961,13.174576,43.373389
2161,61,31,5.332989,0.504817,0,5.625155,6.247802,46.944993
2162,62,31,1.603499,0.863352,0.005697,1.96242,3.672798,78.349875
2163,63,31,10.232085,36.599123,0.442104,9.617189,39.603684,74.124252
2164,64,31,60.774316,12.510365,1.909309,22.104901,11.171575,54.382497
2165,65,31,8.908498,0.342366,0,8.025192,3.178748,39.228679
2166,66,31,59.518964,10.365956,0,22.104901,16.767399,74.757553
2167,67,31,8.863603,0.334852,0.000142,7.90425,2.607252,39.448243
2168,68,31,8.668832,0.361712,0,7.968563,4.179569,39.448622
2169,69,31,8.78032,0.301163,0,7.538942,0.710554,41.125145
2170,0,32,8.507897,0.38986,0,8.018788,5.983268,39.749408
2171,1,32,13.038082,13.337862,0.372169,9.617189,30.531316,61.942129
2172,2,32,41.458759,30.377671,0.084909,22.104901,17.218664,69.780326
2173,3,32,8.919921,0.335591,0.000115,7.963548,2.732593,39.324143
2174,4,32,2.568419,0.932081,0.004896,3.241587,14.0896,65.99037
2175,5,32,8.989126,0.324733,0.00017,7.922322,2.120535,39.462761
2176,6,32,8.912413,0.341897,0,8.025106,3.151926,39.228624
2177,7,32,8.960821,0.339971,0.000545,7.959482,3.05463,39.164997
2178,8,32,8.857136,0.341478,0,7.97396,3.045353,39.333853
2179,9,32,70.942117,15.884269,0.149335,22.104901,17.920531,77.974608
2180,10,32,8.981997,0.340462,0.000416,8.003154,3.126606,39.12249
2181,11,32,8.895472,0.339603,0.000554,7.89966,2.939592,39.287669
2182,12,32,8.88083,0.34576,0.000268,7.980144,3.357932,39.227231
2183,13,32,9.472656,0.341994,0.000016,8.501422,3.968319,38.355327
2184,14,32,91.688691,61.680483,2,22.104901,18.231782,83.572416
2185,15,32,8.970779,0.339638,0.000008,8.05718,3.078746,39.160288
2186,16,32,10.388862,0.256682,0.000002,8.252881,0.136354,40.378403
2187,17,32,8.861484,0.37201,0.000041,8.198677,5.261863,39.171172
2188,18,32,8.811282,0.344837,0,7.958913,3.208075,39.364438
2189,19,32,63.907352,2.490496,0.210986,22.104901,17.141569,63.601675
2190,20,32,8.773476,0.336973,0.000534,7.779904,2.601532,39.568881
2191,21,32,8.888685,0.341173,0.000611,7.895646,3.031621,39.273094
2192,22,32,8.830557,0.341184,0.000145,7.924621,2.980591,39.384516
2193,23,32,4.238196,5.674127,0.198722,3.872578,34.716756,74.930023
2194,24,32,9.08412,0.341894,0,8.173413,3.397512,38.9384
2195,25,32,8.813934,0.360895,0.000119,8.068929,4.349758,39.224718
2196,26,32,8.938503,0.340433,0.000457,7.958843,3.060241,39.198335
2197,27,32,8.6642,0.34792,0.000012,7.850467,3.204635,39.586478
2198,28,32,9.334117,0.235467,0.000025,7.127591,0.004845,47.152051
2199,29,32,17.301561,0,0.218928,3.872578,0,3161.21459
2200,30,32,78.305909,0.752171,1.091494,7.395469,0,84.442427
2201,31,32,8.622937,0.321622,0.000182,7.578425,1.520612,40.417943
2202,32,32,8.856316,0.340947,0.000475,7.889309,2.980479,39.337077
2203,33,32,4.535402,32.811776,0.417113,4.986197,32.739937,78.135166
2204,34,32,8.848117,0.336813,0.000188,7.899165,2.712205,39.434011
2205,35,32,8.852165,0.342747,0,7.979253,3.123899,39.322387
2206,36,32,8.762325,0.365382,0.000101,8.060627,4.596685,39.294461
2207,37,32,8.881712,0.341811,0,7.997942,3.102042,39.284064
2208,38,32,8.904762,0.432222,0.000306,8.518461,10.062214,40.150592
2209,39,32,8.808236,0.342571,0.000227,7.901602,3.037367,39.401163
2210,40,32,6.408645,0.365391,0.00062,5.885024,1.014403,45.623047
2211,41,32,8.470976,0.32377,0.000364,7.440094,1.463029,40.703523
2212,42,32,8.978999,0.346755,0.000272,8.071527,3.571425,39.052764
2213,43,32,8.693072,0.341096,0.000321,7.775485,2.773502,39.643828
2214,44,32,7.073439,0.345311,0,6.425114,0.982299,44.04927
2215,45,32,8.972797,0.340931,0.000397,8.002105,3.147242,39.131811
2216,46,32,8.989002,0.324924,0.000439,7.882089,2.116725,39.447713
2217,47,32,7.733881,0.340801,0.000338,6.932416,1.506673,42.012984
2218,48,32,8.865413,0.35556,0.00059,7.9956,4.01239,39.161079
2219,49,32,8.91466,0.336183,0.000231,7.944853,2.757827,39.319332
2220,50,32,65.785147,1.588669,1.247342,9.951219,0,58.018894
2221,51,32,8.974699,0.340002,0.000486,7.981556,3.080104,39.141054
2222,52,32,8.640551,0.381374,0.000542,7.99101,5.552471,39.505753
2223,53,32,54.992745,72.036293,1.022893,22.104901,19.294796,72.64437
2224,54,32,8.882886,0.304624,0.000619,7.577254,0.906622,40.590863
2225,55,32,17.420182,41.102024,1.010616,13.002718,27.482566,62.455246
2226,56,32,10.863977,86.573144,0.2855,10.742832,29.741333,69.965526
2227,57,32,0.74769,41.517494,0.330126,2.287288,8.339937,156.774018
2228,58,32,23.863812,0.683247,0.239983,8.111988,0.767077,41.75016
2229,59,32,8.94635,0.340702,0.000435,7.9712,3.091286,39.180702
2230,60,32,66.167528,10.965113,1.514051,22.104901,11.542743,53.490565
2231,61,32,9.710724,0.430325,0.000464,9.120761,11.532371,39.673432
2232,62,32,3.183046,0.91689,0.003173,4.022766,17.726581,62.814214
2233,63,32,24.667252,57.318969,0.393897,18.430854,26.670029,67.202545
2234,64,32,0,11.101677,0.84292,1.020915,0,3644.996717
2235,65,32,8.751822,0.345193,0,7.909363,3.147252,39.466683
2236,66,32,61.562958,13.256886,0.172238,22.104901,19.732942,78.276091
2237,67,32,8.989049,0.338341,0.000305,8.012226,2.997076,39.14455
2238,68,32,9.019891,0.334549,0.000552,7.967464,2.770186,39.153394
2239,69,32,8.915864,0.308087,0.000387,7.671373,1.110717,40.316076
2240,0,33,8.502754,0.324498,0,7.526473,1.552368,40.607167
2241,1,33,23.722465,7.220774,0.392446,14.780851,17.632555,52.906489
2242,2,33,27.970075,16.621294,1.167646,16.030307,15.832407,52.705227
2243,3,33,8.954985,0.333404,0.00053,7.907404,2.610342,39.297164
2244,4,33,5.016021,0.946791,0.005967,5.66911,28.3692,61.610874
2245,5,33,9.027537,0.330408,0.000276,7.987884,2.52396,39.229129
2246,6,33,8.830764,0.339528,0.000516,7.850263,2.848776,39.408572
2247,7,33,8.988047,0.339562,0.000494,7.988371,3.068136,39.124392
2248,8,33,9.03817,0.340473,0.000379,8.057579,3.209207,39.026778
2249,9,33,25.779894,22.584981,0.079418,19.141409,24.86278,67.058237
2250,10,33,8.975302,0.339987,0.000418,7.993575,3.08413,39.141178
2251,11,33,9.000259,0.339476,0.00048,8.00045,3.080254,39.10461
2252,12,33,8.993267,0.341634,0.00026,8.048264,3.233565,39.088906
2253,13,33,9.107694,0.309469,0.000156,7.87974,1.37026,39.783848
2254,14,33,88.31476,9.215618,0,22.104901,17.082648,82.543017
2255,15,33,8.846552,0.34007,0.000186,7.923306,2.926044,39.373823
2256,16,33,10.639359,0.262618,0.000638,8.455405,0.345215,39.147514
2257,17,33,8.873934,0.334318,0.000851,7.792756,2.544248,39.428717
2258,18,33,9.058352,0.338882,0.000391,8.060768,3.126337,39.014782
2259,19,33,21.839434,54.94346,0.287856,16.848716,24.330696,64.586341
2260,20,33,8.894998,0.337623,0.000501,7.893408,2.810693,39.324864
2261,21,33,8.959167,0.340488,0.000569,7.957938,3.086586,39.159661
2262,22,33,8.845289,0.341467,0.000136,7.940881,3.020237,39.353026
2263,23,33,4.930653,0.729091,0.519311,2.480157,0,372.192202
2264,24,33,8.966791,0.340912,0.000479,7.982733,3.132239,39.14134
2265,25,33,8.730784,0.332971,0.000576,7.705816,2.288059,39.753531
2266,26,33,8.985012,0.340068,0.000587,7.973802,3.093093,39.120676
2267,27,33,9.160171,0.336796,0.000069,8.187067,3.143232,38.878148
2268,28,33,8.882941,0.368535,0.00012,8.179383,5.030958,39.129397
2269,29,33,21.906577,51.39236,1.814763,14.009564,19.191116,56.314886
2270,30,33,13.573102,0.640048,0.180954,5.731921,12.299007,43.005829
2271,31,33,8.925234,0.40302,0.000353,8.382996,7.781311,39.466321
2272,32,33,8.956428,0.340979,0.000489,7.972723,3.121537,39.15818
2273,33,33,7.148649,31.314304,0.16171,7.286218,39.110664,80.524238
2274,34,33,9.085564,0.33657,0.000638,8.023926,2.988922,39.000109
2275,35,33,8.97514,0.341469,0.000012,8.073946,3.211466,39.125883
2276,36,33,8.816981,0.37864,0.000222,8.175583,5.678427,39.263433
2277,37,33,8.869476,0.36149,0.000732,8.017776,4.445608,39.135051
2278,38,33,7.971861,0.33058,0.000125,7.097511,1.279448,41.788134
2279,39,33,8.816529,0.340998,0.000328,7.880204,2.938015,39.411055
2280,40,33,7.115066,0.425067,0,6.989891,5.705549,42.191858
2281,41,33,8.557015,0.400904,0.000295,8.07706,6.904185,39.807903
2282,42,33,8.379701,0.345838,0.000282,7.545425,2.641765,40.189627
2283,43,33,8.891126,0.339739,0.000453,7.913815,2.948718,39.29454
2284,44,33,7.481182,0.341161,0.000531,6.686628,1.227754,42.790238
2285,45,33,8.863002,0.341648,0,7.980433,3.064765,39.320267
2286,46,33,8.998568,0.344376,0.000308,8.06487,3.430018,39.045282
2287,47,33,8.423194,0.345822,0.000391,7.57038,2.695469,40.091839
2288,48,33,9.032144,0.353005,0.0006,8.109207,4.085905,38.922694
2289,49,33,9.023252,0.337177,0.000416,8.013529,2.95804,39.101945
2290,50,33,23.662718,4.066087,1.290436,8.551171,2.580957,47.360051
2291,51,33,8.984683,0.340083,0.000445,7.997731,3.102373,39.123023
2292,52,33,8.72706,0.327451,0.00059,7.656507,1.950235,39.927871
2293,53,33,43.505532,18.221291,1.006676,22.104901,17.153094,61.138369
2294,54,33,8.983481,0.352554,0.000478,8.086957,3.98488,38.998421
2295,55,33,12.604234,11.626549,0,11.871692,38.143025,76.00905
2296,56,33,10.714978,0,0.991243,2.817893,0,3245.373472
2297,57,33,68.785062,14.393669,0.460186,22.104901,18.642198,74.307663
2298,58,33,81.613619,4.62027,0.415757,22.104901,15.968962,66.903779
2299,59,33,8.966206,0.339652,0.00055,7.960843,3.039953,39.160475
2300,60,33,42.245506,24.107794,0.820686,22.104901,17.586869,65.464497
2301,61,33,8.373031,0.412432,0.000219,7.990409,7.428301,40.188635
2302,62,33,5.761014,0.352611,0.003551,5.008666,0.099578,50.299354
2303,63,33,22.983444,71.877989,0.203714,17.903216,24.962272,65.861611
2304,64,33,55.210671,3.910489,0.927446,18.762093,4.499878,46.666095
2305,65,33,8.93633,0.341345,0.000405,7.972529,3.123345,39.189002
2306,66,33,46.496252,13.777191,0.38895,22.104901,18.2547,67.791941
2307,67,33,8.976683,0.333968,0.000152,7.993563,2.698769,39.249783
2308,68,33,9.042355,0.337765,0.000562,8.009417,3.016156,39.056932
2309,69,33,8.97061,0.350004,0.000436,8.063428,3.782109,39.034799
2310,0,34,8.790293,0.368465,0.000003,8.121196,4.877349,39.257516
2311,1,34,11.621058,4.424527,0.50413,6.978263,25.19111,49.699972
2312,2,34,60.315556,76.529685,0.61213,22.104901,18.432313,73.020335
2313,3,34,8.972586,0.341217,0.000556,7.976934,3.156961,39.125808
2314,4,34,8.871777,0.286399,0.002957,7.070807,0.209268,42.031394
2315,5,34,9.019932,0.337542,0.000294,8.034271,2.98586,39.10336
2316,6,34,8.922411,0.339837,0.000564,7.922671,2.990993,39.235029
2317,7,34,8.99077,0.339521,0.000489,7.99126,3.069468,39.120348
2318,8,34,8.875453,0.34194,0.000244,7.951938,3.08718,39.289674
2319,9,34,34.586496,0,0.211208,4.615719,0,3166.676713
2320,10,34,8.987805,0.340043,0.000418,8.004655,3.105688,39.118596
2321,11,34,8.879899,0.33992,0.000499,7.897916,2.942813,39.311252
2322,12,34,8.977547,0.345535,0.000406,8.038309,3.474913,39.065551
2323,13,34,8.915035,0.314981,0.000299,7.750046,1.465814,39.986154
2324,14,34,10.406597,34.936945,1.048947,8.476789,30.597273,62.780885
2325,15,34,8.993465,0.340878,0.000409,8.017309,3.172104,39.096844
2326,16,34,9.57446,0.32883,0.000041,8.476971,3.144895,38.326506
2327,17,34,9.016327,0.337084,0.000876,7.92907,2.91425,39.10983
2328,18,34,8.635357,0.34501,0.000293,7.760642,2.952427,39.682328
2329,19,34,81.964689,26.401626,1.509865,22.104901,16.370691,72.504978
2330,20,34,9.036007,0.340572,0.000595,8.019693,3.19971,39.025922
2331,21,34,8.979843,0.339896,0.000412,7.997835,3.084668,39.134729
2332,22,34,8.880357,0.341897,0.000423,7.925531,3.080347,39.279097
2333,23,34,9.369902,0.732993,0.61597,2.817893,0,234.369203
2334,24,34,8.955283,0.340114,0.00054,7.956692,3.056961,39.172585
2335,25,34,8.626708,0.356226,0,7.888952,3.721847,39.555355
2336,26,34,8.989663,0.340032,0.0006,7.97529,3.096376,39.112995
2337,27,34,8.459563,0.342986,0.000155,7.611081,2.579479,40.090796
2338,28,34,9.197926,0.292197,0.000262,7.752472,0.639965,40.551207
2339,29,34,16.336413,30.288218,0.09647,14.009564,22.811222,62.629114
2340,30,34,46.995471,1.136595,0.741087,9.151893,0,55.95057
2341,31,34,8.948965,0.371706,0.000026,8.272253,5.38984,39.057215
2342,32,34,9.003803,0.33961,0.000497,8.001675,3.093519,39.096259
2343,33,34,7.568341,73.589823,0.257324,8.476789,47.375682,81.564316
2344,34,34,8.753667,0.341948,0.000317,7.834904,2.914624,39.511373
2345,35,34,8.881335,0.34215,0.000664,7.887494,3.084369,39.270195
2346,36,34,8.773821,0.369915,0.000201,8.084466,4.945404,39.280513
2347,37,34,8.906426,0.333445,0.000421,7.885074,2.55572,39.38996
2348,38,34,8.329081,0.455131,0.000515,8.115872,10.590138,41.171243
2349,39,34,8.942784,0.342345,0.000378,7.990043,3.203533,39.163894
2350,40,34,7.662873,0.411123,0.000688,7.317851,5.853768,41.129317
2351,41,34,8.445613,0.305121,0.000255,7.264677,0.608182,41.861967
2352,42,34,8.402754,0.34476,0.000132,7.577435,2.614307,40.172705
2353,43,34,8.939095,0.339698,0.000458,7.953704,3.01089,39.208944
2354,44,34,7.941836,0.33844,0.000568,7.064652,1.62612,41.498404
2355,45,34,8.88216,0.340657,0.000061,7.979336,3.021147,39.300699
2356,46,34,8.986286,0.325557,0.000411,7.889755,2.153846,39.435196
2357,47,34,9.026914,0.340654,0.000428,8.041017,3.202851,39.042608
2358,48,34,8.83172,0.343934,0.000516,7.882901,3.144554,39.33367
2359,49,34,8.897754,0.333526,0.000287,7.899925,2.557449,39.407589
2360,50,34,60.659241,2.103262,0.426175,20.783983,7.744105,48.634116
2361,51,34,8.985681,0.340091,0.000441,7.99935,3.104618,39.121235
2362,52,34,8.747309,0.328993,0.000381,7.718396,2.077139,39.840807
2363,53,34,32.223759,53.52606,0,21.978005,23.369305,72.818484
2364,54,34,8.87716,0.331859,0.000616,7.81568,2.402461,39.482154
2365,55,34,10.427621,26.320656,0.982036,7.566816,32.789126,61.014331
2366,56,34,11.56731,76.695329,0.081565,11.829671,31.562852,72.191632
2367,57,34,0,57.143645,0.4792,1.639379,0,3642.62191
2368,58,34,10.361126,5.019704,0.582815,6.11336,22.927627,51.115136
2369,59,34,8.968191,0.339547,0.000562,7.959804,3.034823,39.158482
2370,60,34,25.201324,0,1.077694,3.872578,0,3184.104249
2371,61,34,8.368866,0.314146,0.000572,7.241482,0.897598,41.486547
2372,62,34,9.245344,0.277148,0.001522,7.455176,0.177214,41.677957
2373,63,34,2.516942,77.21932,0.302652,3.872578,15.198874,109.303928
2374,64,34,0,0.782313,0.95827,0.826119,0,3627.843217
2375,65,34,9.029147,0.339164,0.00062,7.998994,3.090838,39.05746
2376,66,34,66.723287,0,0.557431,4.986197,0,3202.49771
2377,67,34,8.983002,0.333801,0.000384,7.958749,2.682236,39.238066
2378,68,34,9.005881,0.333577,0.000546,7.949087,2.687903,39.198366
2379,69,34,8.920882,0.301202,0.000459,7.595945,0.797927,40.705045
2380,0,35,8.570463,0.374033,0.000791,7.845841,4.867947,39.571313
2381,1,35,18.250792,13.80933,0.616305,12.158882,24.840738,56.833891
2382,2,35,10.517361,30.34832,1.769973,7.497236,27.236204,54.390969
2383,3,35,8.974346,0.341998,0.000559,7.98376,3.213508,39.111851
2384,4,35,9.364724,0.254256,0.002441,7.15442,0.006264,44.131838
2385,5,35,9.024286,0.332819,0.000541,7.959516,2.662194,39.179953
2386,6,35,9.069714,0.339076,0.000636,8.029971,3.140473,38.989174
2387,7,35,8.991042,0.339517,0.000488,7.991549,3.069601,39.119943
2388,8,35,8.940104,0.340687,0.000679,7.924488,3.066404,39.188535
2389,9,35,46.565483,21.8349,0.196678,22.104901,18.284456,70.450606
2390,10,35,8.981396,0.339721,0.000435,7.993887,3.073345,39.134366
2391,11,35,8.971095,0.337161,0.000603,7.937369,2.875724,39.192856
2392,12,35,8.924641,0.340283,0.000357,7.962749,3.036619,39.2266
2393,13,35,9.070979,0.344855,0.000343,8.124806,3.567426,38.922291
2394,14,35,80.572122,40.04217,0.19182,22.104901,17.06342,77.928298
2395,15,35,8.935299,0.337047,0.000397,7.940884,2.832799,39.262675
2396,16,35,9.183084,0.327363,0.000807,8.003935,2.49089,39.002756
2397,17,35,9.041461,0.337394,0.000769,7.970724,2.976461,39.061723
2398,18,35,8.940782,0.342119,0.000099,8.03427,3.20205,39.174651
2399,19,35,77.875209,42.313877,1.241824,22.104901,18.079167,77.727518
2400,20,35,8.990639,0.336893,0.000795,7.919583,2.872257,39.160051
2401,21,35,9.031754,0.339249,0.000618,8.002108,3.100442,39.051695
2402,22,35,8.928851,0.338222,0.000753,7.884433,2.880791,39.248709
2403,23,35,3.020457,0.427301,0.319713,1.820952,0,499.880617
2404,24,35,9.048923,0.339121,0.00053,8.030816,3.121137,39.025421
2405,25,35,8.841796,0.336691,0.000443,7.851043,2.680501,39.443895
2406,26,35,8.990128,0.340028,0.000601,7.975438,3.096705,39.112227
2407,27,35,8.936457,0.338619,0.000484,7.939096,2.933532,39.231344
2408,28,35,8.987477,0.29456,0.000416,7.58575,0.582257,40.973974
2409,29,35,36.436708,25.897349,1.540674,20.371618,18.309012,58.108328
2410,30,35,10.865043,0.29989,0.860537,2.817893,0,2109.88733
2411,31,35,8.582988,0.362555,0.000479,7.827466,4.070709,39.575271
2412,32,35,8.9993,0.339375,0.00062,7.975213,3.063385,39.10593
2413,33,35,7.579278,0,0.689945,2.817893,0,3209.712702
2414,34,35,9.075741,0.335045,0.000135,8.089627,2.901828,39.049635
2415,35,35,8.872436,0.339483,0.000483,7.891039,2.904603,39.332745
2416,36,35,8.867428,0.370175,0.000607,8.096787,5.098014,39.14856
2417,37,35,8.912561,0.340066,0.000337,7.954243,3.006531,39.251932
2418,38,35,8.714892,0.337204,0.000717,7.701608,2.525807,39.677706
2419,39,35,8.976408,0.341864,0.000683,7.963434,3.199467,39.108368
2420,40,35,8.108318,0.319862,0.000713,7.049594,0.905731,41.93609
2421,41,35,8.183004,0.400776,0.00028,7.751245,6.165722,40.277212
2422,42,35,8.618365,0.344162,0.000329,7.733403,2.869914,39.730364
2423,43,35,9.056703,0.339522,0.000978,7.964273,3.132024,39.000126
2424,44,35,8.131519,0.339171,0.000577,7.232909,1.895483,40.958169
2425,45,35,9.016438,0.340857,0.000279,8.059086,3.211339,39.059823
2426,46,35,8.988865,0.330032,0.000132,7.974439,2.458438,39.317173
2427,47,35,8.926172,0.340516,0.000511,7.939825,3.045319,39.218068
2428,48,35,8.869784,0.344709,0.000578,7.91187,3.249795,39.255044
2429,49,35,9.031122,0.335761,0.000382,8.015145,2.875502,39.112829
2430,50,35,0,7.536503,0.451777,0.928247,0,3638.193997
2431,51,35,8.987811,0.339977,0.000479,7.993749,3.097338,39.118695
2432,52,35,8.847439,0.381877,0.000613,8.157399,5.957831,39.246583
2433,53,35,9.520152,42.760227,0.109146,9.617189,40.819646,78.961385
2434,54,35,9.090748,0.338043,0.000632,8.040733,3.098447,38.968497
2435,55,35,11.487613,8.876208,0.545793,7.9686,28.975235,57.92904
2436,56,35,10.003017,32.519026,0.991866,7.566816,38.409485,69.436383
2437,57,35,38.237061,64.195311,0.42052,22.104901,19.156244,69.139155
2438,58,35,10.681614,0.217913,0.572581,2.817893,0,1192.454999
2439,59,35,8.971312,0.339274,0.000611,7.95208,3.017412,39.156645
2440,60,35,64.280642,4.228559,1.123823,18.233704,3.134048,45.281842
2441,61,35,8.613659,0.36336,0.000049,7.925921,4.205047,39.528533
2442,62,35,9.423813,0.332966,0.000889,8.233431,3.181708,38.494929
2443,63,35,17.972438,18.137343,0,15.72921,26.202563,68.277792
2444,64,35,35.570404,13.980619,0.216452,22.104901,19.062374,67.848367
2445,65,35,9.038428,0.338946,0.000641,8.001587,3.087428,39.044442
2446,66,35,28.601973,9.773155,0.631286,15.289362,16.150028,53.071147
2447,67,35,9.027727,0.334857,0.001102,7.884049,2.767627,39.126926
2448,68,35,9.018451,0.34104,0.000534,8.018524,3.211159,39.050136
2449,69,35,8.957767,0.336472,0.000568,7.926797,2.814475,39.230131
2450,0,36,8.98961,0.351547,0.000978,8.002555,3.889175,38.989096
2451,1,36,22.664278,0,0.158982,3.872578,0,3116.932148
2452,2,36,34.222532,49.271095,0,22.104901,17.660835,70.486083
2453,3,36,9.095771,0.338533,0.000623,8.050294,3.140034,38.953019
2454,4,36,9.081969,0.338472,0.002214,7.77824,3.017805,38.962686
2455,5,36,9.024722,0.332346,0.000566,7.95203,2.630152,39.188723
2456,6,36,9.006478,0.336538,0.000614,7.960852,2.880593,39.140176
2457,7,36,8.991652,0.339463,0.000578,7.976387,3.061194,39.118473
2458,8,36,8.96566,0.340205,0.000721,7.935687,3.066951,39.150528
2459,9,36,11.662207,18.367092,0.118441,10.742832,30.156465,67.693994
2460,10,36,8.991354,0.340026,0.000852,7.933944,3.082809,39.106691
2461,11,36,9.054352,0.337017,0.000617,8.004579,2.977829,39.047346
2462,12,36,9.067978,0.33867,0.000559,8.038552,3.11466,38.999068
2463,13,36,9.08986,0.334708,0.000402,8.053274,2.881644,39.027114
2464,14,36,0,0.439167,0.441255,0.642479,0,3592.008936
2465,15,36,8.974468,0.337311,0.000983,7.877702,2.867388,39.179442
2466,16,36,10.419517,0.26838,0.00027,8.418867,0.452864,39.198275
2467,17,36,9.043975,0.337425,0.000758,7.974899,2.982784,39.056964
2468,18,36,8.914901,0.342443,0,8.031295,3.193244,39.216424
2469,19,36,0,16.606871,1.428683,0.625334,0,3629.100039
2470,20,36,9.039822,0.339246,0.000788,7.98004,3.100998,39.035562
2471,21,36,8.976421,0.339932,0.000542,7.973121,3.074328,39.138348
2472,22,36,9.004486,0.335995,0.000836,7.91774,2.8286,39.150828
2473,23,36,7.043872,1.507391,0.481268,3.212591,0,85.876563
2474,24,36,9.018459,0.340783,0.000625,8.001051,3.187597,39.05236
2475,25,36,8.939384,0.336434,0.00056,7.912307,2.787932,39.264714
2476,26,36,9.029746,0.338794,0.000622,7.996318,3.065909,39.061976
2477,27,36,8.985589,0.340142,0.000521,7.986003,3.103074,39.119512
