Time,Signal,ExpEnvelope,LinEnvelope
13.43,0.230400781483668,0.124858740952575,0.33650811773997
13.44,0.213557749615134,0.124709894049301,0.336399102298388
13.45,0.195659593317886,0.124561224589755,0.336290086856807
13.46,0.176775518950332,0.124412732362404,0.336181071415226
13.47,0.15699339365728,0.124264417155965,0.336072055973644
13.48,0.13642657115029,0.124116278759408,0.335963040532063
13.49,0.115204576218679,0.123968316961953,0.335854025090482
13.5,0.0934568651729279,0.123820531553072,0.335745009648901
13.51,0.0713042780300767,0.12367292232249,0.335635994207319
13.52,0.0488537011952409,0.123525489060179,0.335526978765738
13.53,0.0262003161446435,0.123378231556365,0.335417963324157
13.54,0.00343832740550089,0.123231149601521,0.335308947882575
13.55,-0.0193351627113544,0.123084242986371,0.335199932440994
13.56,-0.0420235104357001,0.12293751150189,0.335090916999413
13.57,-0.0645288890165256,0.1227909549393,0.334981901557831
13.58,-0.0867461187367267,0.122644573090072,0.33487288611625
13.59,-0.108556862184503,0.122498365745928,0.334763870674669
13.6,-0.129829574935505,0.122352332698835,0.334654855233088
13.61,-0.150439684874134,0.12220647374101,0.334545839791506
13.62,-0.170291202118992,0.122060788664918,0.334436824349925
13.63,-0.189309965088291,0.12191527726327,0.334327808908344
13.64,-0.207432144995169,0.121769939329024,0.334218793466762
13.65,-0.224601912589232,0.121624774655388,0.334109778025181
13.66,-0.240761838694296,0.121479783035812,0.3340007625836
13.67,-0.255848597495839,0.121334964263995,0.333891747142018
13.68,-0.269798097389722,0.121190318133881,0.333782731700437
13.69,-0.282543317733333,0.121045844439661,0.333673716258856
13.7,-0.294011456561184,0.120901542975769,0.333564700817275
13.71,-0.304125128133247,0.120757413536887,0.333455685375693
13.72,-0.312802145074183,0.120613455917938,0.333346669934112
13.73,-0.319959250395825,0.120469669914094,0.333237654492531
13.74,-0.325527453235874,0.120326055320767,0.333128639050949
13.75,-0.329475830329779,0.120182611933615,0.333019623609368
13.76,-0.331820538939729,0.120039339548539,0.332910608167787
13.77,-0.332604127499446,0.119896237961685,0.332801592726205
13.78,-0.331865669908813,0.11975330696944,0.332692577284624
13.79,-0.329622832732746,0.119610546368433,0.332583561843043
13.8,-0.325870069341065,0.119467955955538,0.332474546401462
13.81,-0.320595966043075,0.11932553552787,0.33236553095988
13.82,-0.313804873905059,0.119183284882786,0.332256515518299
13.83,-0.305524032109786,0.119041203817884,0.332147500076718
13.84,-0.295806099205967,0.118899292131003,0.332038484635136
13.85,-0.284727211572182,0.118757549620225,0.331929469193555
13.86,-0.272364433507206,0.11861597608387,0.331820453751974
13.87,-0.258779500855288,0.118474571320501,0.331711438310392
13.88,-0.244039663639355,0.118333335128919,0.331602422868811
13.89,-0.228239239402111,0.118192267308166,0.33149340742723
13.9,-0.211489268254705,0.118051367657524,0.331384391985649
13.91,-0.193894211770356,0.117910635976513,0.331275376544067
13.92,-0.175533928590009,0.117770072064893,0.331166361102486
13.93,-0.156465246730503,0.117629675722662,0.331057345660905
13.94,-0.136745920552185,0.117489446750057,0.330948330219323
13.95,-0.116444816065888,0.117349384947553,0.330839314777742
13.96,-0.0956235092253456,0.117209490115863,0.330730299336161
13.97,-0.0743270230573292,0.117069762055936,0.330621283894579
13.98,-0.0525965038053217,0.116930200568962,0.330512268452998
13.99,-0.0304898159526775,0.116790805456363,0.330403253011417
14,-0.00810649445098094,0.116651576519802,0.330294237569836
14.01,0.0144066513602117,0.116512513561177,0.330185222128254
14.02,0.0368826458798201,0.116373616382621,0.330076206686673
14.03,0.0591636293630626,0.116234884786505,0.329967191245092
14.04,0.0811156539352106,0.116096318575434,0.32985817580351
14.05,0.10263731778191,0.115957917552248,0.329749160361929
14.06,0.123648191212787,0.115819681520023,0.329640144920348
14.07,0.144056084394959,0.115681610282071,0.329531129478766
14.08,0.1637475294094,0.115543703641935,0.329422114037185
14.09,0.182616560161642,0.115405961403396,0.329313098595604
14.1,0.20058423598959,0.115268383370466,0.329204083154022
14.11,0.21757371287394,0.115130969347393,0.329095067712441
14.12,0.233484861678413,0.114993719138656,0.32898605227086
14.13,0.248220674714677,0.114856632548969,0.328877036829279
14.14,0.261727529313763,0.114719709383277,0.328768021387697
14.15,0.273993938590538,0.11458294944676,0.328659005946116
14.16,0.285026195031754,0.114446352544828,0.328549990504535
14.17,0.294829752220605,0.114309918483125,0.328440975062953
14.18,0.303386089369179,0.114173647067523,0.328331959621372
14.19,0.310631760477567,0.114037538104131,0.328222944179791
14.2,0.316466749692924,0.113901591399283,0.32811392873821
14.21,0.320789957760225,0.11376580675955,0.328004913296628
14.22,0.323529844593169,0.113630183991728,0.327895897855047
14.23,0.324653145540856,0.113494722902847,0.327786882413466
14.24,0.324164683994355,0.113359423300167,0.327677866971884
14.25,0.322100589875747,0.113224284991174,0.327568851530303
14.26,0.318514824821988,0.113089307783589,0.327459836088722
14.27,0.313475814623363,0.112954491485357,0.32735082064714
14.28,0.307067476657624,0.112819835904656,0.327241805205559
14.29,0.299366848135312,0.112685340849891,0.327132789763978
14.3,0.290410022333836,0.112551006129694,0.327023774322396
14.31,0.2801945593106,0.112416831552928,0.326914758880815
14.32,0.268713695912991,0.112282816928682,0.326805743439234
14.33,0.255977390188542,0.112148962066273,0.326696727997653
14.34,0.242017847103621,0.112015266775245,0.326587712556071
14.35,0.226893294705138,0.11188173086537,0.32647869711449
14.36,0.210683464643391,0.111748354146645,0.326369681672909
14.37,0.193477087801992,0.111615136429296,0.326260666231327
14.38,0.175367246101212,0.111482077523774,0.326151650789746
14.39,0.15645696950653,0.111349177240754,0.326042635348165
14.4,0.136851697332878,0.111216435391141,0.325933619906583
14.41,0.116638010112994,0.111083851786061,0.325824604465002
14.42,0.0958839249859848,0.110951426236868,0.325715589023421
14.43,0.0746610285461797,0.11081915855514,0.32560657358184
14.44,0.0530515793055502,0.11068704855268,0.325497558140258
14.45,0.0311416561630404,0.110555096041514,0.325388542698677
14.46,0.00902419466185539,0.110423300833894,0.325279527257096
14.47,-0.0131941536863169,0.110291662742295,0.325170511815514
14.48,-0.0353911036270022,0.110160181579414,0.325061496373933
14.49,-0.0574329317622583,0.110028857158175,0.324952480932352
14.5,-0.0791889209481808,0.109897689291721,0.32484346549077
14.51,-0.100539697677726,0.109766677793421,0.324734450049189
14.52,-0.121365202744236,0.109635822476863,0.324625434607608
14.53,-0.141535626208072,0.109505123155861,0.324516419166027
14.54,-0.160930675383538,0.109374579644449,0.324407403724445
14.55,-0.179466196436486,0.109244191756882,0.324298388282864
14.56,-0.197093699682307,0.109113959307639,0.324189372841283
14.57,-0.213784909861747,0.108983882111416,0.324080357399701
14.58,-0.229517790391157,0.108853959983134,0.32397134195812
14.59,-0.244251833152181,0.108724192737933,0.323862326516539
14.6,-0.257909644762304,0.108594580191174,0.323753311074957
14.61,-0.270393385348126,0.108465122158435,0.323644295633376
14.62,-0.281617827836319,0.108335818455519,0.323535280191795
14.63,-0.291525903329643,0.108206668898446,0.323426264750214
14.64,-0.300077445216295,0.108077673303453,0.323317249308632
14.65,-0.307232215478797,0.107948831487,0.323208233867051
14.66,-0.312955695729765,0.107820143265764,0.32309921842547
14.67,-0.317235578503187,0.10769160845664,0.322990202983888
14.68,-0.320081478067503,0.107563226876743,0.322881187542307
14.69,-0.321510815707353,0.107434998343405,0.322772172100726
14.7,-0.321522795284886,0.107306922674175,0.322663156659144
14.71,-0.320058070985772,0.10717899968682,0.322554141217563
14.72,-0.316968579758858,0.107051229199326,0.322445125775982
14.73,-0.312027805569491,0.106923611029893,0.322336110334401
14.74,-0.304968349992605,0.10679614499694,0.322227094892819
14.75,-0.295513056006255,0.106668830919101,0.322118079451238
14.76,-0.283419213554871,0.106541668615228,0.322009064009657
14.77,-0.268591176446556,0.106414657904387,0.321900048568075
14.78,-0.251297317174859,0.106287798605861,0.321791033126494
14.79,-0.232486245630704,0.106161090539147,0.321682017684913
14.8,-0.213865117557718,0.10603453352396,0.321573002243331
14.81,-0.19717145764611,0.105908127380226,0.32146398680175
14.82,-0.183056162998353,0.10578187192809,0.321354971360169
14.83,-0.1707852451288,0.105655766987907,0.321245955918588
14.84,-0.158899276348075,0.10552981238025,0.321136940477006
14.85,-0.146036044836427,0.105404007925903,0.321027925035425
14.86,-0.131405081539449,0.105278353445866,0.320918909593844
14.87,-0.11481614566553,0.10515284876135,0.320809894152262
14.88,-0.0964577231722082,0.105027493693782,0.320700878710681
14.89,-0.0766828677115736,0.104902288064799,0.3205918632691
14.9,-0.0558804613740697,0.104777231696252,0.320482847827518
14.91,-0.0344140012218285,0.104652324410204,0.320373832385937
14.92,-0.0125968281471432,0.104527566028932,0.320264816944356
14.93,0.00932260374970673,0.104402956374922,0.320155801502775
14.94,0.0311614872390598,0.104278495270873,0.320046786061193
14.95,0.0527815126995592,0.104154182539695,0.319937770619612
14.96,0.0740654766881771,0.10403001800451,0.319828755178031
14.97,0.0949104052076845,0.10390600148865,0.319719739736449
14.98,0.115230894369925,0.103782132815658,0.319610724294868
14.99,0.134952475269819,0.103658411809287,0.319501708853287
15,0.154001145639969,0.103534838293501,0.319392693411705
15.01,0.172313422004182,0.103411412092472,0.319283677970124
15.02,0.189842388136298,0.103288133030583,0.319174662528543
15.03,0.206538811639337,0.103165000932427,0.319065647086962
15.04,0.222340530261578,0.103042015622805,0.31895663164538
15.05,0.237173883936251,0.102919176926726,0.318847616203799
15.06,0.250948425529441,0.10279648466941,0.318738600762218
15.07,0.263556471709872,0.102673938676283,0.318629585320636
15.08,0.274881678697345,0.102551538772982,0.318520569879055
15.09,0.284817522894299,0.102429284785348,0.318411554437474
